fine_id,car_id,date,amount,status
546,761,2026-03-09,269.9452127963225,Не оплачен
547,296,2026-02-19,167.12570547883644,Не оплачен
548,976,2026-03-19,292.7012291053425,Оплачен
549,105,2026-05-14,566.2522750791002,Не оплачен
550,880,2026-02-02,523.0590141503872,Оплачен
551,779,2026-02-10,810.1527786911049,Не оплачен
552,893,2026-01-22,270.3544413885627,Не оплачен
553,985,2026-01-23,831.3851348924442,Оплачен
554,231,2026-03-23,878.2309160994637,Не оплачен
555,860,2026-02-08,331.62565455661934,Оплачен
556,96,2026-01-24,939.3832862158955,Не оплачен
557,387,2026-04-20,484.21226920221517,Оплачен
558,1118,2026-01-19,654.5272736840444,Оплачен
559,522,2026-01-11,533.312077395057,Оплачен
560,734,2026-04-12,680.3868701222644,Не оплачен
561,107,2026-03-04,447.2497484670838,Не оплачен
562,1188,2026-05-05,875.7027363478626,Оплачен
563,662,2026-02-25,476.1852292480904,Оплачен
564,520,2026-03-17,199.01643412985504,Не оплачен
565,584,2026-01-22,836.6913056034743,Оплачен
566,743,2026-02-06,335.031298713228,Оплачен
567,948,2026-04-24,787.3523640335629,Оплачен
568,441,2026-02-08,417.39023409463954,Оплачен
569,1032,2026-01-25,534.4366932492431,Не оплачен
570,120,2026-04-14,432.61359644199587,Оплачен
571,943,2026-04-18,265.4852862647865,Оплачен
572,476,2026-02-19,508.0472787694926,Не оплачен
573,252,2026-05-25,840.5623024815534,Не оплачен
574,437,2026-04-16,666.5267533573848,Не оплачен
575,1180,2026-03-25,134.9349632785069,Оплачен
576,93,2026-05-22,865.6984417306916,Не оплачен
577,492,2026-04-29,351.41761262388206,Не оплачен
578,571,2026-01-01,343.4334692219924,Не оплачен
579,75,2026-05-24,918.6213656557284,Оплачен
580,262,2026-02-01,504.1164267674135,Оплачен
581,830,2026-04-28,641.1188968027619,Не оплачен
582,844,2026-05-16,820.920777851404,Оплачен
583,125,2026-05-29,948.2261307890418,Оплачен
584,926,2026-03-21,739.6519222689716,Не оплачен
585,327,2026-03-22,255.74568565697413,Не оплачен
586,194,2026-01-01,104.89728801160308,Не оплачен
587,406,2026-04-12,421.30741239083903,Не оплачен
588,533,2026-02-05,839.81101041448,Оплачен
589,394,2026-05-25,784.0431908041584,Оплачен
590,475,2026-03-22,154.9754724681943,Не оплачен
591,51,2026-02-09,522.7122728580027,Не оплачен
592,341,2026-03-11,202.11503376881296,Оплачен
593,810,2026-01-29,576.803639127003,Не оплачен
594,949,2026-03-05,354.81247998250797,Не оплачен
595,916,2026-02-26,736.4843641980381,Оплачен
596,103,2026-03-15,928.9417189749573,Оплачен
597,442,2026-03-30,676.0378186864999,Не оплачен
598,754,2026-02-26,343.92919277391,Не оплачен
599,755,2026-03-11,235.04252949888183,Не оплачен
600,1078,2026-04-03,167.30817793534226,Не оплачен
601,3,2026-02-26,999.2567015741088,Не оплачен
602,269,2026-03-24,647.3704394377017,Не оплачен
603,340,2026-05-17,730.3388955056406,Оплачен
604,291,2026-04-28,807.2590013379903,Оплачен
605,1047,2026-04-24,194.52105277271272,Не оплачен
606,897,2026-03-11,315.32740894213293,Не оплачен
607,994,2026-05-23,908.7851603357699,Оплачен
608,821,2026-05-08,814.1646987841955,Не оплачен
609,212,2026-03-21,708.5351013126477,Не оплачен
610,413,2026-04-25,793.3429919369834,Оплачен
611,799,2026-03-02,909.7184836134198,Не оплачен
612,58,2026-03-03,272.7513816892706,Оплачен
613,714,2026-02-24,259.6857556461486,Не оплачен
614,407,2026-01-03,807.172993535506,Не оплачен
615,1118,2026-03-29,218.80232274553242,Не оплачен
616,179,2026-01-27,157.67246389518448,Оплачен
617,1170,2026-04-03,555.2027827472407,Оплачен
618,134,2026-03-13,200.42912708891583,Не оплачен
619,1051,2026-02-02,422.66833239298,Не оплачен
620,55,2026-03-01,413.5968749087736,Оплачен
621,916,2026-01-14,267.01102884381874,Оплачен
622,633,2026-03-01,722.1471933128871,Не оплачен
623,75,2026-05-13,616.1462624605969,Оплачен
624,1086,2026-05-13,264.729846455317,Оплачен
625,328,2026-05-17,122.32476774998665,Оплачен
626,125,2026-03-22,623.4438402052857,Оплачен
627,328,2026-05-14,487.61117946070107,Не оплачен
628,710,2026-05-25,242.97557737371224,Оплачен
629,1199,2026-02-17,922.2278018909112,Оплачен
630,462,2026-02-26,843.4876605758387,Не оплачен
631,381,2026-05-17,874.5729174973889,Оплачен
632,845,2026-05-29,738.798125182481,Оплачен
633,983,2026-02-15,879.2946552003905,Оплачен
634,149,2026-01-18,864.1442771973022,Не оплачен
635,728,2026-03-18,325.73878825933525,Оплачен
636,115,2026-02-11,333.96571076324767,Оплачен
637,833,2026-02-16,594.7257978819808,Оплачен
638,632,2026-05-20,930.5372056574225,Оплачен
639,254,2026-03-18,111.45166735757138,Оплачен
640,1142,2026-03-04,622.1561756632364,Не оплачен
641,518,2026-03-28,730.1079679635034,Оплачен
642,1091,2026-03-21,176.42506257888095,Не оплачен
643,916,2026-01-07,445.86489533078424,Не оплачен
644,906,2026-04-30,427.2010081401628,Оплачен
645,1173,2026-05-25,654.4783684010863,Оплачен
646,169,2026-04-27,927.6701243414002,Не оплачен
647,642,2026-04-13,584.06442752095,Не оплачен
648,334,2026-05-11,758.6352581438455,Не оплачен
649,434,2026-02-23,609.9780834289359,Оплачен
650,901,2026-05-19,156.48703037130474,Оплачен
651,578,2026-01-26,322.36367845321604,Не оплачен
652,1175,2026-05-24,523.2116864330533,Не оплачен
653,409,2026-03-31,898.7945666878769,Оплачен
654,48,2026-04-08,600.9108283610792,Оплачен
655,448,2026-01-21,451.2269545924921,Оплачен
656,878,2026-04-18,264.5515183669088,Оплачен
657,41,2026-04-24,204.82927860874588,Оплачен
658,1189,2026-05-11,188.53583204531503,Не оплачен
659,166,2026-01-18,695.6341932848557,Не оплачен
660,954,2026-03-03,761.0652618650922,Оплачен
661,648,2026-03-14,847.7891606468846,Не оплачен
662,611,2026-03-06,266.49562756057924,Оплачен
663,314,2026-05-09,484.23787720278085,Оплачен
664,1065,2026-01-22,205.60904514452983,Оплачен
665,989,2026-03-06,900.4724651170607,Не оплачен
666,57,2026-04-04,803.2256877102312,Оплачен
667,71,2026-02-12,644.8191885355983,Не оплачен
668,1012,2026-03-01,811.7801661325124,Оплачен
669,335,2026-02-21,834.5043306038613,Не оплачен
670,580,2026-05-10,341.3685030007903,Оплачен
671,198,2026-02-08,316.5069171559786,Оплачен
672,784,2026-01-17,214.0848009646561,Оплачен
673,362,2026-01-15,989.0892825106909,Оплачен
674,970,2026-04-30,468.2720197188032,Оплачен
675,121,2026-02-21,835.9590832327177,Не оплачен
676,713,2026-05-08,762.0878844161512,Оплачен
677,1014,2026-03-13,152.5562994399749,Не оплачен
678,463,2026-05-02,476.39128695636197,Не оплачен
679,846,2026-01-01,641.5126952877051,Оплачен
680,479,2026-04-10,552.1613609920773,Не оплачен
681,800,2026-02-11,539.281084180433,Не оплачен
682,587,2026-03-13,151.30688310368058,Не оплачен
683,642,2026-05-06,210.51684453588283,Не оплачен
684,170,2026-02-25,622.6131817696821,Не оплачен
685,620,2026-04-15,700.5541740274136,Оплачен
686,983,2026-03-28,749.3324214462708,Оплачен
687,657,2026-01-21,662.7443909804574,Не оплачен
688,39,2026-03-07,829.6132991342015,Не оплачен
689,176,2026-02-27,421.46186717783866,Оплачен
690,509,2026-02-12,280.94230336298085,Оплачен
691,139,2026-01-09,813.7188521243734,Не оплачен
692,344,2026-01-27,454.0781172105119,Оплачен
693,821,2026-03-28,743.2644823707109,Не оплачен
694,290,2026-04-19,119.47580937829107,Не оплачен
695,1115,2026-04-22,299.1264207266586,Оплачен
696,1166,2026-03-24,795.1610562098366,Оплачен
697,203,2026-04-20,103.3175787744606,Не оплачен
698,30,2026-01-09,234.81552902359314,Оплачен
699,631,2026-05-23,299.63369669292297,Не оплачен
700,47,2026-03-08,290.81943014469067,Оплачен
701,877,2026-01-06,263.81895263774254,Не оплачен
702,707,2026-02-16,721.6770858347383,Не оплачен
703,886,2026-05-12,557.8885165986444,Оплачен
704,421,2026-01-01,242.25126868210933,Оплачен
705,950,2026-04-02,796.7676492085315,Оплачен
706,904,2026-03-16,172.37648297333135,Не оплачен
707,802,2026-02-20,440.79372594223184,Оплачен
708,887,2026-03-03,700.904764703139,Не оплачен
709,1045,2026-02-20,169.3826214382144,Не оплачен
710,243,2026-02-24,439.2492504760494,Оплачен
711,83,2026-05-19,171.30589998705648,Оплачен
712,2,2026-02-16,670.8048593067148,Оплачен
713,281,2026-02-22,752.4326515010882,Не оплачен
714,507,2026-04-15,241.10460840445745,Не оплачен
715,707,2026-05-01,236.72991317203775,Не оплачен
716,514,2026-05-11,325.0893152997339,Не оплачен
717,1029,2026-04-27,282.63826112612924,Не оплачен
718,698,2026-03-03,358.8767722429662,Оплачен
719,22,2026-02-11,516.1780921451478,Не оплачен
720,273,2026-02-19,878.6003141396964,Оплачен
721,661,2026-04-24,293.8543170022994,Не оплачен
722,310,2026-03-12,301.05011975654037,Оплачен
723,761,2026-03-11,340.0063954402674,Оплачен
724,1005,2026-05-25,822.1815933388152,Не оплачен
725,282,2026-03-13,401.8666871267251,Не оплачен
726,54,2026-05-29,942.1525184575665,Оплачен
727,351,2026-03-26,925.5753555347185,Не оплачен
728,718,2026-03-13,545.4383005632421,Оплачен
729,426,2026-04-27,626.3002070957931,Не оплачен
730,480,2026-04-24,376.5229490128632,Не оплачен
731,630,2026-04-16,639.5857647959967,Не оплачен
732,947,2026-05-02,587.799814241507,Не оплачен
733,1109,2026-05-24,876.7428067596742,Оплачен
734,394,2026-03-17,968.955700039908,Оплачен
735,612,2026-02-17,219.40397665338642,Не оплачен
736,419,2026-05-13,985.0664268441077,Оплачен
737,142,2026-04-27,385.4427145985777,Не оплачен
738,611,2026-02-09,349.10685113834484,Оплачен
739,116,2026-04-23,221.519395459843,Не оплачен
740,182,2026-01-22,490.7169982829091,Не оплачен
741,760,2026-04-04,245.04680278729174,Оплачен
742,239,2026-02-12,629.6575110516914,Оплачен
743,1151,2026-03-18,726.7152728452866,Не оплачен
744,311,2026-05-02,431.11300563694545,Не оплачен
745,864,2026-02-10,607.6346262934471,Оплачен
746,179,2026-01-16,334.29901765923603,Не оплачен
747,107,2026-02-06,745.6989136305519,Не оплачен
748,956,2026-03-10,765.9000782875007,Не оплачен
749,1105,2026-01-04,724.747906807749,Не оплачен
750,675,2026-03-15,769.751708826716,Не оплачен
751,301,2026-02-18,146.029016936,Не оплачен
752,172,2026-02-12,207.7876061864763,Оплачен
753,787,2026-05-19,281.60663310297434,Не оплачен
754,464,2026-03-30,564.3146214726353,Не оплачен
755,350,2026-05-14,124.38605662938787,Не оплачен
756,762,2026-01-05,243.01578512443373,Оплачен
757,341,2026-02-25,892.4308386617779,Оплачен
758,658,2026-04-14,241.23273617272525,Не оплачен
759,322,2026-03-18,602.8757547325315,Оплачен
760,7,2026-05-16,311.59058633820405,Не оплачен
761,413,2026-04-18,231.0896330033663,Не оплачен
762,805,2026-01-06,446.80745096380025,Оплачен
763,1036,2026-04-04,840.8653856193971,Не оплачен
764,703,2026-05-01,840.320269619607,Оплачен
765,663,2026-03-11,734.5916801274046,Оплачен
766,1106,2026-01-21,953.9416674167607,Оплачен
767,263,2026-04-12,530.0059793663083,Оплачен
768,819,2026-01-24,189.5625974573299,Оплачен
769,585,2026-05-18,784.6229961703017,Не оплачен
770,950,2026-01-29,525.1494891861054,Не оплачен
771,906,2026-02-26,257.00072787042,Не оплачен
772,482,2026-04-23,617.4102347714854,Оплачен
773,553,2026-03-18,232.00731133441104,Оплачен
774,158,2026-01-07,963.0844590202299,Не оплачен
775,997,2026-05-23,936.8253794360937,Не оплачен
776,1095,2026-03-25,819.1483746085856,Не оплачен
777,828,2026-03-15,890.8170549948976,Не оплачен
778,18,2026-04-27,370.7096179885599,Оплачен
779,254,2026-02-06,911.5188463603813,Оплачен
780,1048,2026-03-24,348.7647337404573,Оплачен
781,587,2026-01-12,935.1211186472599,Не оплачен
782,310,2026-02-15,606.8574118170443,Не оплачен
783,643,2026-03-30,438.51402572013967,Не оплачен
784,1065,2026-05-15,941.7206670216277,Оплачен
785,944,2026-03-07,619.8099233483608,Оплачен
786,1113,2026-02-21,127.70357142364173,Не оплачен
787,336,2026-01-03,970.7075752359558,Не оплачен
788,770,2026-02-21,772.1139452469902,Не оплачен
789,491,2026-05-24,758.2682566070978,Не оплачен
790,425,2026-04-30,150.40655527462317,Оплачен
791,820,2026-04-09,829.1649329910866,Не оплачен
792,317,2026-05-05,485.13184103761876,Не оплачен
793,187,2026-04-30,144.92468927837493,Оплачен
794,498,2026-01-07,391.30386500070017,Не оплачен
795,472,2026-01-21,885.8493267788059,Не оплачен
796,406,2026-02-16,225.81396617179945,Оплачен
797,127,2026-03-17,199.15905587134688,Оплачен
798,17,2026-04-28,552.9109764981608,Не оплачен
799,167,2026-04-05,893.2513370180133,Оплачен
800,170,2026-03-27,136.6312550412574,Не оплачен
801,40,2026-01-04,791.6330878423155,Оплачен
802,321,2026-01-29,653.6933033173667,Не оплачен
803,1042,2026-01-06,514.2868039208283,Не оплачен
804,558,2026-02-20,966.1145219517543,Оплачен
805,432,2026-04-18,921.9051740496319,Оплачен
806,1146,2026-04-30,431.2426228691468,Оплачен
807,657,2026-01-16,110.48271365525981,Оплачен
808,773,2026-04-22,821.5331113057827,Оплачен
809,51,2026-02-26,100.54124381969908,Оплачен
810,64,2026-05-04,545.3962164257659,Не оплачен
811,419,2026-05-04,156.48795388468739,Оплачен
812,204,2026-05-24,856.3990975829657,Не оплачен
813,57,2026-03-05,339.6794094787207,Оплачен
814,371,2026-01-09,671.7605998989471,Не оплачен
815,536,2026-05-12,938.7355239444761,Не оплачен
816,2,2026-01-23,905.8280926107374,Оплачен
817,883,2026-03-11,713.6520946587036,Не оплачен
818,725,2026-01-01,426.11591328482734,Не оплачен
819,470,2026-03-27,800.243449427007,Не оплачен
820,619,2026-03-21,812.9273007137599,Не оплачен
821,1183,2026-02-06,792.4246438100486,Оплачен
822,516,2026-05-04,398.5216900571236,Не оплачен
823,627,2026-04-20,338.2369167441633,Не оплачен
824,1105,2026-01-31,580.2626448320029,Оплачен
